the_geom,business_hours_7_closing_time,id,title,content,type,address,city,state,zip,phone,notes,disclaimer,business_hours_0_day_of_week,latitude,longitude,marker_content,business_hours_0_opening_time,business_hours_0_closing_time,business_hours_1_day_of_week,business_hours_1_opening_time,business_hours_1_closing_time,business_hours_2_day_of_week,business_hours_2_opening_time,business_hours_2_closing_time,business_hours_3_day_of_week,business_hours_3_opening_time,business_hours_3_closing_time,business_hours_4_day_of_week,business_hours_4_opening_time,business_hours_4_closing_time,business_hours_5_day_of_week,business_hours_5_opening_time,business_hours_5_closing_time,business_hours_6_day_of_week,business_hours_6_opening_time,business_hours_6_closing_time,business_hours_7_day_of_week,business_hours_7_opening_time,cartodb_id,business_hours_8_day_of_week,business_hours_8_opening_time,business_hours_8_closing_time,business_hours_9_day_of_week,business_hours_9_opening_time,business_hours_9_closing_time,business_hours_10_day_of_week,business_hours_10_opening_time,business_hours_10_closing_time,business_hours_11_day_of_week,business_hours_11_opening_time,business_hours_11_closing_time,business_hours_12_day_of_week,business_hours_12_opening_time,business_hours_12_closing_time,business_hours_13_day_of_week,business_hours_13_opening_time,business_hours_13_closing_time,business_hours_14_day_of_week,business_hours_14_opening_time,business_hours_14_closing_time,business_hours_15_day_of_week,business_hours_15_opening_time,business_hours_15_closing_time,business_hours_16_day_of_week,business_hours_16_opening_time,business_hours_16_closing_time,business_hours_17_day_of_week,business_hours_17_opening_time,business_hours_17_closing_time,business_hours_18_day_of_week,business_hours_18_opening_time,business_hours_18_closing_time,business_hours_19_day_of_week,business_hours_19_opening_time,business_hours_19_closing_time,business_hours_20_day_of_week,business_hours_20_opening_time,business_hours_20_closing_time
0101000020E6100000817A336ABE6355C03387A4164A184340,,7519,Jeffersontown Area Ministries,,distribution-center,10617 Taylorsville Road,Louisville,KY,40299,(502) 267-1055,Must arrive no later than 1:00 p.m. to receive food,,1,38.189761,-85.558497,"<h4 class=""listing-infowindow-title"">Jeffersontown Area Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">10617 Taylorsville Road, Louisville, 40299 KY</p><p class=""listing-infowindow-phone"">(502) 267-1055</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7519); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-1:30 PM</span><br><span>Tuesday: </span><span>10:00 AM-1:30 PM</span><br><span>Wednesday: </span><span>10:00 AM-1:30 PM</span><br><span>Thursday: </span><span>10:00 AM-1:30 PM</span><br><span>Friday: </span><span>10:00 AM-1:30 PM</span><br><p class=""listing-infowindow-notes"">Must arrive no later than 1:00 p.m. to receive food</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,01:30:00,2,10:00:00,01:30:00,3,10:00:00,01:30:00,4,10:00:00,01:30:00,5,10:00:00,01:30:00,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000004763579CA6E55C04AB4E4F1B41E4340,,7516,Highlands Community Ministries,,distribution-center,1228 E. Breckinridge,Louisville,KY,40204,(502) 451-3626,Also serve on Wednesdays from 4 - 6 PM,,1,38.239897,-85.731108,"<h4 class=""listing-infowindow-title"">Highlands Community Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1228 E. Breckinridge, Louisville, 40204 KY</p><p class=""listing-infowindow-phone"">(502) 451-3626</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7516); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-12:00 PM</span><br><span>Tuesday: </span><span>10:00 AM-12:00 PM</span><br><span>Wednesday: </span><span>10:00 AM-12:00 PM</span><br><span>Thursday: </span><span>10:00 AM-12:00 PM</span><br><span>Friday: </span><span>10:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Also serve on Wednesdays from 4 - 6 PM</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,12:00:00,2,10:00:00,12:00:00,3,10:00:00,12:00:00,4,10:00:00,12:00:00,5,10:00:00,12:00:00,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000D175E107E77455C0B2F4A10BEA254340,,7518,Hope Southern Indiana,,distribution-center,1200 Bono Road,New Albany,IN,47150,(812) 948-9248,Also serve on Mondays from 5:30 – 7:30 p.m.,,1,38.296205,-85.826601,"<h4 class=""listing-infowindow-title"">Hope Southern Indiana<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1200 Bono Road, New Albany, 47150 IN</p><p class=""listing-infowindow-phone"">(812) 948-9248</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7518); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:30 AM-3:00 PM</span><br><span>Tuesday: </span><span>9:30 AM-3:00 PM</span><br><span>Wednesday: </span><span>9:30 AM-3:00 PM</span><br><span>Thursday: </span><span>9:30 AM-3:00 PM</span><br><span>Friday: </span><span>9:30 AM-3:00 PM</span><br><p class=""listing-infowindow-notes"">Also serve on Mondays from 5:30 – 7:30 p.m.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:30:00,03:00:00,2,09:30:00,03:00:00,3,09:30:00,03:00:00,4,09:30:00,03:00:00,5,09:30:00,03:00:00,,,,,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000B1355B79C96F55C09D121093701F4340,,7514,First Lutheran Church,,distribution-center,417 East Broadway,Louisville,KY,40202,(502) 584-4926,"Friday is Produce only, 10 AM until gone",,2,38.245623,-85.746672,"<h4 class=""listing-infowindow-title"">First Lutheran Church<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">417 East Broadway, Louisville, 40202 KY</p><p class=""listing-infowindow-phone"">(502) 584-4926</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7514); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>11:30 AM-1:30 PM</span><br><span>Wednesday: </span><span>11:30 AM-1:30 PM</span><br><span>Thursday: </span><span>4:00 PM-6:00 PM</span><br><p class=""listing-infowindow-notes"">Friday is Produce only, 10 AM until gone</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:30:00,01:30:00,3,11:30:00,01:30:00,4,04:00:00,06:00:00,,,,,,,,,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000003A77BB5E9A7255C05A29047289214340,,7522,Neighborhood House,,distribution-center,201 North 25th Street,Louisville,KY,40212,(502) 774-2322,,,1,38.262007,-85.790672,"<h4 class=""listing-infowindow-title"">Neighborhood House<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">201 North 25th Street, Louisville, 40212 KY</p><p class=""listing-infowindow-phone"">(502) 774-2322</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7522); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-12:00 PM</span><br><span>Tuesday: </span><span>10:00 AM-12:00 PM</span><br><span>Wednesday: </span><span>10:00 AM-12:00 PM</span><br><span>Thursday: </span><span>10:00 AM-12:00 PM</span><br><span>Friday: </span><span>10:00 AM-12:00 PM, 3:30 PM-6:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,12:00:00,2,10:00:00,12:00:00,3,10:00:00,12:00:00,4,10:00:00,12:00:00,5,10:00:00,12:00:00,5,03:30:00,06:30:00,,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000D3FA5B02F06A55C0FCA5457D92074340,,7520,Little Flock Ministry Center,,distribution-center,5510 North Preston Highway,Shepherdsville,KY,40165,(502) 955-8760,,,4,38.059158,-85.670899,"<h4 class=""listing-infowindow-title"">Little Flock Ministry Center<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">5510 North Preston Highway, Shepherdsville, 40165 KY</p><p class=""listing-infowindow-phone"">(502) 955-8760</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7520); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>8:00 AM-11:00 AM, 5:00 PM-7:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:00:00,11:00:00,4,05:00:00,07:00:00,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000009FAEEE586C5F55C0C70F9546CC2C4340,,7521,Mission Crestwood,,distribution-center,"7311 Highway 329, Units 812 & 813",Crestwood,KY,40014,(502) 241-1174,,,1,38.349984,-85.490988,"<h4 class=""listing-infowindow-title"">Mission Crestwood<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">7311 Highway 329, Units 812 & 813, Crestwood, 40014 KY</p><p class=""listing-infowindow-phone"">(502) 241-1174</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7521); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>10:00 AM-12:00 PM</span><br><span>Thursday: </span><span>6:00 PM-8:00 PM</span><br><span>Saturday: </span><span>10:00 AM-12:00 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,12:00:00,4,06:00:00,08:00:00,6,10:00:00,12:00:00,,,,,,,,,,,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000009544F641967255C00DC68844A11D4340,,7517,Hope Distribution Center (The Lord's Kitchen),,distribution-center,1811 Standard Avenue,Louisville,KY,40210,(502) 413-0112,,,4,38.231484,-85.790421,"<h4 class=""listing-infowindow-title"">Hope Distribution Center (The Lord's Kitchen)<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1811 Standard Avenue, Louisville, 40210 KY</p><p class=""listing-infowindow-phone"">(502) 413-0112</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7517); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>8:30 AM-10:30 AM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:30:00,10:30:00,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000007AC4E8B9856F55C0397D3D5FB31E4340,,7682,Smoketown / Grace Hope ZIP CODE RESTRICTED,,mobile-pantry,702 East Breckenridge St./Clay St.,Louisville,KY,40203,,"3rd Tuesday of the month at 2 pm.  THIS SITE IS ZIP CODE AND BOUNDARY LINE RESTRICTED; 40203-40204-BELOW B'WAY &amp; / EAST OF I-65.  ID REQUIRED.  You may not gather more than 2 hours prior to the scheduled start time. Please be present at 2pm. When all people present have been served, the distribution will end. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website for last minute cancellations. ",1,38.239849,-85.742537,"<h4 class=""listing-infowindow-title"">Smoketown / Grace Hope ZIP CODE RESTRICTED<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">702 East Breckenridge St./Clay St., Louisville, 40203 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7682); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd Tuesday of the month at 2 pm.  THIS SITE IS ZIP CODE AND BOUNDARY LINE RESTRICTED; 40203-40204-BELOW B'WAY &amp; / EAST OF I-65.  ID REQUIRED.  You may not gather more than 2 hours prior to the scheduled start time. Please be present at 2pm. When all people present have been served, the distribution will end. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website for last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000641EF983816D55C0117008556A104340,,7683,Holiday Trailer Park,,mobile-pantry,8219 Minors Lane,Louisville,KY,40219,,"3rd  Wednesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am. When all the people present are served, the distribution will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.128245,-85.71103,"<h4 class=""listing-infowindow-title"">Holiday Trailer Park<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">8219 Minors Lane, Louisville, 40219 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7683); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">3rd  Wednesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am. When all the people present are served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000000000000000000014EAE923F0294340,,7608,Oak Park Christian Ministries,,pantry,3200 Holmans Lane,Jeffersonville,IN,47130,(812) 283-8355,Closed from 11:30 AM to 12:30 PM,,3,38.327641,0,"<h4 class=""listing-infowindow-title"">Oak Park Christian Ministries<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">3200 Holmans Lane, Jeffersonville, 47130 IN</p><p class=""listing-infowindow-phone"">(812) 283-8355</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7608); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Wednesday: </span><span>9:00 AM-12:00 PM</span><br><p class=""listing-infowindow-notes"">Closed from 11:30 AM to 12:30 PM</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,12:00:00,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000DA1F28B7ED9D5540A31D37FC6E2A4340,,7669,English - COUNTY RESIDENTS ONLY,,mobile-pantry,400 Park Street,English,IN,47118,,"2nd Saturday of the month at 10 am. Please have prepared space in your vehicle for the presentation. Vehicles may only have a maximum of #3 families per car to receive a presentation. When all people present have been served, the distribution will end.  ",Please bring boxes for the volunteers to prepare the food to be loaded into your vehicles.  Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website for last minute cancellations.,1,38.331512,-86.467634,"<h4 class=""listing-infowindow-title"">English - COUNTY RESIDENTS ONLY<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">400 Park Street, English, 47118 IN</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7669); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Saturday of the month at 10 am. Please have prepared space in your vehicle for the presentation. Vehicles may only have a maximum of #3 families per car to receive a presentation. When all people present have been served, the distribution will end.  </p><p class=""listing-infowindow-disclaimer"">Please bring boxes for the volunteers to prepare the food to be loaded into your vehicles.  Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website for last minute cancellations.   </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000B01C2103798955C0BBEEAD484C604340,,7664,Haleysburg - Church of the Nazareen,,mobile-pantry,10084 North Haleysburg Road,Vallonia,IN,47281,,"1st Thursday of the month at 2 pm.  Please park on Haleysburg Rd giving ample space for the DTCFB truck to  maneuver. Clients that were served at the Pekin MP, are not permitted to attend Haleysburg. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather condition too dangerous for the public. .  Please check this website for last minute cancellations. ",1,38.752328,-86.148011,"<h4 class=""listing-infowindow-title"">Haleysburg - Church of the Nazareen<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">10084 North Haleysburg Road, Vallonia, 47281 IN</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7664); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">1st Thursday of the month at 2 pm.  Please park on Haleysburg Rd giving ample space for the DTCFB truck to  maneuver. Clients that were served at the Pekin MP, are not permitted to attend Haleysburg. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather condition too dangerous for the public. .  Please check this website for last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000FA415DA4505455C0F5B9DA8AFD4B4340,,7673,Trimble - COUNTY RESIDENTS ONLY,,mobile-pantry,30 Hwy 42 East - Town Square,Bedford,KY,40006,,"2nd Wednesday of the month at 2pm.  TRIMBLE COUNTY RESIDENTS ONLY;  ID REQUIRED. Please be present at 2pm. When all the people present have been served, the distribution will end. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website for last minute cancellations. ",1,38.593675,-85.317422,"<h4 class=""listing-infowindow-title"">Trimble - COUNTY RESIDENTS ONLY<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">30 Hwy 42 East - Town Square, Bedford, 40006 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7673); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Wednesday of the month at 2pm.  TRIMBLE COUNTY RESIDENTS ONLY;  ID REQUIRED. Please be present at 2pm. When all the people present have been served, the distribution will end. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website for last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000005358A9A0A24A55C0562C7E5358574340,,7523,Northern Kentucky Community Action Council,,distribution-center,1302 Highland Avenue,Carrollton,KY,41008,(502) 732-5253,Closed from 12 - 1 everyday for lunch,,1,38.682383,-85.166176,"<h4 class=""listing-infowindow-title"">Northern Kentucky Community Action Council<img src=""/assets/plugins/dare-to-care-listings/public/img/distribution-center.png"" /></h4><p class=""listing-infowindow-address"">1302 Highland Avenue, Carrollton, 41008 KY</p><p class=""listing-infowindow-phone"">(502) 732-5253</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7523); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>8:30 AM-4:00 PM</span><br><span>Tuesday: </span><span>8:30 AM-4:00 PM</span><br><span>Wednesday: </span><span>8:30 AM-4:00 PM</span><br><span>Thursday: </span><span>8:30 AM-4:00 PM</span><br><span>Friday: </span><span>8:30 AM-4:00 PM</span><br><p class=""listing-infowindow-notes"">Closed from 12 - 1 everyday for lunch</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:30:00,04:00:00,2,08:30:00,04:00:00,3,08:30:00,04:00:00,4,08:30:00,04:00:00,5,08:30:00,04:00:00,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
